,F1,F2,F3,g1,g2,g3,X1,X2
0,3.049937889691824,-0.6188926805797468,-37.36426479839353,-0.5979780973274966,-0.6236486143123213,-0.794748011688715,1.437100360880932,0.5129617494272439
1,2.958739621875802,-0.7547395920674603,-36.34083740482107,-0.5735882852650562,-0.6023221691698043,-0.7879432785915972,1.5378400993475627,0.5034202787766355
2,0.3449777496820836,1.8540441451127634,-31.180092980929313,-0.557743386926455,-0.44654991071108574,-0.2513320043872066,0.32602855328231145,4.328993697035605
3,0.7883279072632705,-2.609425716470011,-20.52745565932203,-0.1697033461411136,-0.21248711449759072,-0.5377166409426246,2.875943876784954,1.3357282159517756
4,-0.48206526152271945,2.111309381265305,-27.01938137948905,-0.4532647818641117,-0.33095067338036777,-0.13127067958404426,0.5393786780539704,4.942686583468749
5,0.4332494962429312,-1.190713163154213,-27.069727416534786,-0.34411510530109635,-0.30903504221422706,-0.3765360924000626,1.6519341163148873,2.914816387442181
6,1.3617268138532275,-2.217114612281791,-24.475519296290532,-0.2761092563414018,-0.31527988277500263,-0.6039717913820548,2.5242078688782033,1.1140653172685695
7,1.6724966919827593,0.09722442580204457,-35.83439189260771,-0.5992605943467237,-0.5479791013413025,-0.507139846989713,0.7406847799110369,2.5868185281062037
8,-0.10294760445453122,-1.0106563168968905,-25.110515360175928,-0.29298530466973904,-0.24515978064346322,-0.2903932634037698,1.6906143697543,3.412333234700231
9,1.4460858543093953,0.9121785800253557,-36.1115072600023,-0.6381775221633761,-0.5613453400149949,-0.44051245856610255,0.3939777941744409,3.159936351516164
10,1.386854301010779,1.563417197288161,-36.58625907524569,-0.675930655460685,-0.583223453696611,-0.40929598498023656,0.13784321774127975,3.475302481247941
11,2.760705481443177,-0.2768111320273562,-39.07587179935711,-0.6476825980603973,-0.6407164810093303,-0.7096390096037966,0.9942571523592042,1.2450373661976186
12,0.7758271545263957,-0.249418724518841,-30.824806549520027,-0.4692569210683084,-0.4114950115192276,-0.38533552999217824,1.0723720508533474,3.151800794620257
13,-1.505252848361951,-1.115807250335474,-18.45625018851872,-0.0790871643152643,-0.024655173523401297,-0.10519540776696135,2.2728505899274385,4.2324022584345125
14,3.4419095645379496,0.5936381065088181,-44.607906399687714,-0.7828408305939949,-0.7686666406481049,-0.7839774106484088,0.5239097987050056,1.0341806367570445
15,-1.05192718600492,-1.8767672855862443,-18.594284870503163,-0.07813469054068778,-0.04920495002685188,-0.2001144909786312,2.5052282637534136,3.5466989222515064
16,-0.399271460884032,-2.7453098797073876,-17.356239811130834,-0.05398291870211214,-0.06936242019673955,-0.34816031963143734,2.9764667573453116,2.4228047035387204
17,0.18870438559640146,-1.6179270333044748,-24.735221262122412,-0.27119185130149204,-0.24683370006746153,-0.3620508213485043,1.9672010849892483,2.8440945294143503
18,-0.87377660097287,-1.8640818457104296,-19.413403569662997,-0.10531508664353506,-0.07722246881941941,-0.22363899814221788,2.431221179652354,3.442555421320516
19,-0.36097767027215255,1.4015748743716525,-27.17321031320577,-0.42980649785624014,-0.3220389057779295,-0.1682264030985149,0.740672177726483,4.620305492545669
20,-1.1247863778419305,-0.3996029571976131,-21.47139105551479,-0.19496010222271387,-0.12304082493503521,-0.1265227868382408,1.7678461977427518,4.356940180099179
21,0.32574232535570324,0.5098681389195491,-29.77905832057611,-0.4687968601851883,-0.386183591532109,-0.29179788768984416,0.8500900015667217,3.8241676730775747
22,-1.0679031554689242,0.38059995699720484,-22.757192152939588,-0.2586801033709266,-0.16868100472123315,-0.10651345759184405,1.4139678020399773,4.653935353428947
23,1.152766400805496,1.5273196105111198,-35.27004442925247,-0.644552301298722,-0.5492996675772311,-0.3762168495184507,0.20906939261041635,3.6381642065840873
24,-0.19788565408363823,-2.0252079367694433,-21.706438825087556,-0.17831713855386655,-0.16344000047570895,-0.3279485861223087,2.3311543416349814,2.866731312448657
25,-0.8221160025818133,1.0130387810764219,-24.562172536213083,-0.337065594844427,-0.2345928408639617,-0.11852636870657551,1.0665484296425318,4.755567572939281
26,0.5021474644597976,1.4867666048716708,-31.72790490692003,-0.5569280378188333,-0.4547379954603221,-0.2844833695197079,0.4095055053168988,4.088347030223304
27,1.2499987257684069,0.05298747441593612,-33.704962124932884,-0.5496514670033783,-0.49143424054494145,-0.4439240010333957,0.827090560863934,2.922910713367659
28,-1.822485009468445,0.28761588431588975,-19.14199689681101,-0.13229811627890786,-0.04250513254880284,-0.01249989822128672,1.7949687975923305,5.027516211876114
29,0.37924452471700043,-2.724939657706252,-19.259372494142553,-0.1263559529056577,-0.1608619977547162,-0.47416463286321286,2.9314865449245544,1.6892689303584456
30,-0.576785081112237,-2.5785116082965422,-17.74117934126461,-0.05901105746010804,-0.06285264491161435,-0.30866424603822995,2.8575411146832335,2.7192439664290036
31,0.4636520252053593,-0.9748294284068578,-27.774332055786488,-0.3683129990285967,-0.3268560007526956,-0.3707710057368182,1.5219480184310994,3.014399956363541
32,-0.8692238002866057,-1.6754557680869602,-19.990721100331683,-0.12502309577602644,-0.09061407494587292,-0.2147334937189439,2.3152495252005387,3.553974275086067
33,-0.5770966339243708,1.3591973888356255,-26.053478125185173,-0.39522610648184975,-0.2869787024365459,-0.14049181469149774,0.8400950441467158,4.737001589777655
34,0.08592980940405326,-0.9969268033304995,-26.007177466997494,-0.3189998706686902,-0.27299601430157416,-0.3167354416248327,1.6289656806898858,3.285104509906061
35,-1.2028707140421302,-2.213020001242891,-16.80793169263997,-0.01934733198291294,-0.001627626097379098,-0.19806160191643307,2.782480651081457,3.4203900629606734
36,-0.7410142510868862,-2.3982988162030394,-17.988055337808458,-0.062318918693087255,-0.055934042957231034,-0.272795905010355,2.7555793622980334,2.985434888788853
37,0.5400968209716082,-0.5012604648013042,-29.199538477350334,-0.41945883481044954,-0.36520015770538905,-0.3611240869638602,1.2532954016231068,3.206607777405285
38,-1.6613879552826765,-0.9080387465654688,-18.14925573230956,-0.07121451867981532,-0.010732570493061422,-0.07660358330953476,2.2420189102797705,4.419369045002906
39,1.6791458724249635,1.7489081355182983,-38.39570500102379,-0.7232606405637232,-0.6310151977327578,-0.4465250698066724,9.092830142776176e-06,3.320845034744894
40,0.051897663880873246,-1.220144655021116,-25.305429753884354,-0.2941382517088075,-0.2545309269103646,-0.3220762207874449,1.761119321687592,3.1869830144315348
41,2.4827073400903523,-0.3199395032509688,-38.059790839401394,-0.6274961585783445,-0.6118145135016937,-0.6618159498963179,0.9763767185751097,1.540915941334538
42,2.577375719295641,1.0222147599653748,-42.139912922347015,-0.7651380800239296,-0.7088351488657109,-0.6127175681746271,0.1978593795042427,2.2247649012001167
43,0.33555823313049515,-2.36291061259668,-21.978987438369423,-0.19174642269987274,-0.2020286280849427,-0.43236808721891673,2.517300580366011,2.147141186503494
44,-0.906579508238206,-2.585383312175175,-16.444532575170363,-0.01488300595848513,-0.015112031292423111,-0.26202109947113106,2.957412210129986,2.9491672981082204
45,-0.7417692428814044,-2.58052067380511,-17.11043718746628,-0.03758521464643649,-0.03940296293754619,-0.2850054670764891,2.903604090680679,2.8381651522007254
46,4.686808536385129,1.6992341742961323,-52.14716821330532,-0.9375775529933742,-0.9409855095725345,-0.9659630019168814,0.21793895023231916,0.0952525133825517
47,2.9069073228995235,0.49216541289386057,-42.35814148066888,-0.7431623745960909,-0.7124919898918118,-0.692357838306022,0.4944794138732165,1.59861326322726
48,-1.3031986706637868,-0.42404113537680177,-20.603920326966357,-0.16549365600472132,-0.09348473341071495,-0.10408678227601698,1.8554387286397782,4.447759942024009
49,-1.3153980374123533,-0.6646994851907706,-20.16166024110028,-0.1453014895588579,-0.0793455465163303,-0.11164133075966409,1.9704920439406752,4.344905993471678
50,0.9473158945745377,-1.9577253703276938,-26.016780935998867,-0.3063343248992444,-0.312407099631415,-0.5025236489200731,2.1356519978918027,1.9170321075336596
51,-0.621317524250717,1.0337890837274883,-25.567510859883022,-0.36862355602971175,-0.2667869526725458,-0.14458040443291154,0.9775999016963712,4.6437176225543455
52,-1.0877441040908797,0.08822020415050816,-22.31944663561572,-0.23572302347726948,-0.15227400986868633,-0.11385846657576526,1.541789807090943,4.545954296999937
53,1.3052609459382927,-0.6668385851810609,-32.30959539525272,-0.49173700423425803,-0.4558947220416327,-0.48439419495334857,1.2022084475635977,2.49253060649811
54,2.0492011515550685,0.657627195358271,-38.80033643822259,-0.68458878936553,-0.6257925902189683,-0.5429558452245409,0.41706783958435356,2.533731008860578
55,0.7979342360087376,1.8400811512158046,-33.61449945033279,-0.6183553406647542,-0.5121221291103215,-0.3153919621694432,0.18883507401584423,4.013230689975418
56,1.3923916578297715,-1.5159790289726438,-29.556533594724336,-0.4032997759716702,-0.4017771649716564,-0.5467650407287006,1.7763971730848647,1.8312111690853639
57,3.7218149078159932,0.21530150436793746,-43.049952126461875,-0.73086648246113,-0.7495673720749751,-0.868278197897767,0.9757085591412167,0.3024765330427902
58,1.922210844726445,-0.8385368157232236,-34.17587253079806,-0.5284742655095211,-0.5146612239355943,-0.5945567932299154,1.2902598293060954,1.7875293259674598
59,0.1493339261147799,-2.1884739114981273,-22.319742691952243,-0.19834708181017502,-0.1960832726576045,-0.39027102703549177,2.38458447219634,2.4660816016888796
60,3.7628734764216936,0.6708337795136898,-45.72940073040965,-0.8006307494531328,-0.7983579149921827,-0.8419499328612864,0.5776522414920496,0.6594742820862569
61,-1.3473254494183564,-1.5100249595601292,-18.286665692175262,-0.06917864326673817,-0.026823237210139017,-0.14305120973780683,2.411265415690393,3.936060033727963
62,-0.1216587831511955,0.19617382191419103,-27.132240721633597,-0.3853912571996698,-0.3057242390691579,-0.24029212491033258,1.126823065226383,3.9948357179248126
63,-0.9738205497300125,1.6615531510892971,-24.303607671241302,-0.3527551100574312,-0.236624487275509,-0.07907649711086506,0.8965590647904067,5.077261484939606
64,0.022371624187860206,1.0930486053538508,-28.866738557950985,-0.4658340534633494,-0.3673544592082252,-0.23007706164079622,0.7161814913138342,4.261446884498305
65,-1.6533314478225254,-1.1170005435394272,-17.78163520493389,-0.05535282941388042,-0.0006056947302243154,-0.08621286699670028,2.3412172996054545,4.312114148217071
66,-0.04289639773140408,-2.3782845127766974,-20.699870290844068,-0.1508518141500862,-0.15374029844831272,-0.37397067673091444,2.5734409162337815,2.4694554814976226
67,1.0203814893153567,-1.142780219334989,-29.69764907199638,-0.41427894546441824,-0.388429379716021,-0.4637733375418235,1.5245170718711685,2.455101438813475
68,-0.7260553475524434,2.0811758197092516,-25.771410047784304,-0.41473394526521445,-0.29170844420167397,-0.0997048299606339,0.6485686546324919,5.077486692919951
69,-1.3386360610021129,-1.098900472183653,-19.249381637966504,-0.1066586491313789,-0.05229265158746854,-0.12612149605887035,2.19073007471067,4.147905986291443
70,-1.2699503281444793,0.07840914592386454,-21.449692870829526,-0.20674912957964542,-0.12283551260062586,-0.09038578351341064,1.6245300584498878,4.645420269694592
71,-0.2877236476418483,-1.0243094960907726,-24.230951951513227,-0.26684216006436134,-0.21746568184058257,-0.26496982670910096,1.7550852157929082,3.53263843184894
72,-0.07979518608268066,0.4851446181613266,-27.704776753915816,-0.41138827218984153,-0.3253813377886343,-0.23601520013785404,0.9917727738196104,4.08802241226307
73,-0.22206331364531895,-2.568521740322319,-19.038449569561227,-0.10254316438904754,-0.11158081439018064,-0.3607985607960348,2.7737093568430558,2.448353956802263
74,0.15706431813525423,-0.5441979626231574,-27.297418710303848,-0.36698611109386003,-0.3089387584034208,-0.3075620107312479,1.376615492504467,3.466320189360279
75,-1.3906823944306437,1.6022914053231254,-22.2629205300498,-0.28379526474428385,-0.16749226569448683,-0.026710202121473903,1.1018872143189746,5.288795180111669
76,-1.5079451173505678,-1.5059750384226014,-17.573083264051967,-0.044469141410154456,-0.0014269210872934757,-0.12194352984688772,2.47921259286379,4.028732524486778
77,0.3938427515194203,-0.27096711339923585,-28.938814160451546,-0.41978605924610757,-0.357293081248484,-0.3304908769434921,1.1782050202830645,3.4279522281975154
78,-0.3942321949572527,-2.3953607863514987,-19.350082388748774,-0.10737760043900912,-0.10523883390615874,-0.3225128258310678,2.658618299887319,2.735613895069933
79,2.2425001873282717,-0.35023290046182787,-37.10105475165379,-0.6077281374765968,-0.5852909909470797,-0.6216568036217582,0.9748812688045545,1.7826185438671736
80,-0.5310062630873968,1.7279821601377825,-26.544292295853044,-0.42399533727333316,-0.3087187657884779,-0.13570935988679256,0.6905248448163027,4.840481418271094
81,0.17896161249710296,0.7948791026498963,-29.366852523261077,-0.4682489015139778,-0.3776638017036019,-0.2614925518465743,0.7799873971646851,4.041050990338212
82,4.468647603161534,1.1937736945734732,-49.155199132084796,-0.8671638273296601,-0.8819229739509697,-0.9557196703271561,0.5313408376028061,1.155923566020789e-05
83,-1.1642871063899296,-1.0915204218001946,-20.060872476728484,-0.13414021154074562,-0.08029974622772307,-0.14870341373172513,2.113015177560562,4.051271928829368
84,-0.21990933095085285,-2.2008017333420575,-20.901199175429387,-0.15417113810699057,-0.146119129240724,-0.3354333203317438,2.4650185058826306,2.7548908250682222
85,1.1659027266422504,-1.9353764097567414,-26.677567429893653,-0.32544849329836134,-0.33729359145681026,-0.538505488067955,2.130260403530958,1.7038368698267916
86,1.5976205951237068,0.6320931199700135,-36.471184815789904,-0.6346161726026387,-0.5673897036864095,-0.47386287101611957,0.4911132619460209,2.9112661429302724
87,-0.5688489637879695,-2.3908094095663825,-18.70261745856874,-0.08595698061817669,-0.08125748909056396,-0.2968446422350848,2.699833634396956,2.8690153293910132
88,-0.4395626066542411,2.5387323615100854,-27.443817529066752,-0.4832432272892969,-0.3532975622676289,-0.12513617663571808,0.38075933293709846,5.0588032737171424
89,-0.785469399240057,1.3363894552849402,-25.002739934818646,-0.3624362775251776,-0.25354255172567075,-0.11347573639573261,0.9326476352289063,4.852821764011151
90,-1.098703556892925,-0.1582269266006861,-21.94414131892196,-0.21663408068932133,-0.13893918952105166,-0.12111971863597992,1.6508437374176097,4.447859819475315
